,dsm_load_1,dsm_load_43,dsm_load_53,dsm_load_55,dsm_load_76,dsm_load_77,dsm_load_88,dsm_load_109,dsm_load_113,dsm_load_115,dsm_load_121,dsm_load_122,dsm_load_124,dsm_load_127,dsm_load_0,dsm_load_5
2011-03-23 23:00:00,-0.0057671539158217,-0.0057568990627111,-0.0027049278480541,-0.0046416887717368,-0.0055636300423986,-0.0072584984406727,-0.0068363025475567,-0.0064161406919115,-0.0044502460750921,-0.0066274816517491,-0.0042504617377904,-0.0099412596104112,-0.0007179674654362,-0.0065146113062678,-0.1144448450810063,-0.0185717807621297
2011-03-24 00:00:00,-0.0049546937676768,-0.0048886020112531,-0.0022312769001333,-0.0038288980393452,-0.0046133627517157,-0.0060945612650151,-0.0054729644516767,-0.0051365938940689,-0.003562750244121,-0.0054669653115677,-0.0035688785603935,-0.0079587116097012,-0.0005922465628159,-0.0054699602195037,-0.0990130209145611,-0.0156233651397513
2011-03-24 01:00:00,-0.0041752554382038,-0.0040705182856738,-0.0017966662111903,-0.0030831008616517,-0.003721443433488,-0.0049774037186863,-0.0042570651863636,-0.0039954242780126,-0.0027712330613274,-0.0044021035006711,-0.0029146887931068,-0.0061905671818474,-0.0004768880940063,-0.0044672945522612,-0.0836429330223107,-0.012801731753428
2011-03-24 02:00:00,-0.0036600466588783,-0.0035382636664698,-0.0015136658221596,-0.0025974687849565,-0.0031198355021179,-0.0042150683806274,-0.0034596507956392,-0.0032470192908063,-0.0022521380918089,-0.0037087098165888,-0.002468277291848,-0.0050309778541189,-0.000401771461163,-0.0037830871431009,-0.0730722115967343,-0.0108903409001468
2011-03-24 03:00:00,-0.003486265948384,-0.0033598024381943,-0.0014122319519751,-0.0024234070418131,-0.0028929306162088,-0.0039281830550129,-0.0031572422943665,-0.0029631969355055,-0.0020552784243934,-0.0034601815188756,-0.002300281788422,-0.0045912194615326,-0.0003748479264971,-0.0035256032569878,-0.0693110657612016,-0.0101828488553939
2011-03-24 04:00:00,-0.0033883361551753,-0.0032673380241731,-0.0013736924328321,-0.0023572727627036,-0.0028151994048595,-0.0038238152638736,-0.0030693632493107,-0.0028807189712805,-0.0019980715684034,-0.003365753877794,-0.0022391656627493,-0.0044634269311206,-0.0003646184037769,-0.0034319315977978,-0.0674544867163894,-0.0099105715527482
2011-03-24 05:00:00,-0.0034008687305438,-0.0032770870419606,-0.0013949406229611,-0.0023937349129279,-0.0028967634865886,-0.0039350027613312,-0.0031572559567988,-0.0029632097582394,-0.0020552873182634,-0.0034178151519291,-0.0023042753004418,-0.0045912393292588,-0.0003702582988385,-0.0035317240457777,-0.0686543724124035,-0.0101526394632644
2011-03-24 06:00:00,-0.0037005659450123,-0.003577513597985,-0.0015337519495715,-0.0026319368215596,-0.0032137822811914,-0.0043775817104609,-0.0034719713347586,-0.0032585826047235,-0.0022601584259702,-0.003757923861604,-0.0025634425241594,-0.0050488942171053,-0.0004071029105762,-0.0039289452960793,-0.0757763277528432,-0.0112576716020077
2011-03-24 07:00:00,-0.004278833265938,-0.0041802217870679,-0.0018300956757712,-0.0031404662255751,-0.0037950007406706,-0.0051326889415846,-0.0041943251460469,-0.0039365402653628,-0.0027303910101999,-0.0044840107364951,-0.0030056213604647,-0.0060993314554562,-0.0004857612578407,-0.0046066653707656,-0.0868349701198097,-0.0131917707631971
2011-03-24 08:00:00,-0.0068672955120387,-0.0069655550898887,-0.0031383540687137,-0.0053854533875876,-0.0064984191815496,-0.0087635045011478,-0.0072480894284552,-0.00680261898841,-0.0047183080775774,-0.0076894413365055,-0.0051317694528058,-0.0105400745778144,-0.0008330115415007,-0.0078653768368676,-0.1414951604077126,-0.0224306388068557
2011-03-24 09:00:00,-0.0127053874749853,-0.0131798662293574,-0.0059650098029998,-0.0102360286784739,-0.0125303035361148,-0.0169635130695555,-0.0138063498187451,-0.0129578061038968,-0.0089875563091015,-0.0146151746895299,-0.0099335646111912,-0.0200770090067696,-0.0015832891707787,-0.0152250076155844,-0.2690941053719338,-0.0432549226438813
2011-03-24 10:00:00,-0.0156910446241086,-0.0162164620669896,-0.0073478463000444,-0.0126089927655187,-0.0156138227743753,-0.0210847915428528,-0.0173411772711397,-0.0162753816644314,-0.0112886323493608,-0.0180033329053303,-0.0123469200186088,-0.0252173077483491,-0.0019503346783363,-0.0189239169089963,-0.3341344161529363,-0.053674212723148
2011-03-24 11:00:00,-0.0160099241900811,-0.0164983501804313,-0.0074768278142261,-0.0128303265976096,-0.0160093353083714,-0.0215178893741871,-0.0180411567813884,-0.0169323401574132,-0.0117442998752579,-0.0183193570903264,-0.0126005352498929,-0.026235208577773,-0.0019845701685332,-0.0193126287137576,-0.3407148640519997,-0.0547490271947699
2011-03-24 12:00:00,-0.0164353919995361,-0.0169126801778325,-0.007673339863492,-0.0131675436414005,-0.0164476895028818,-0.0220699589169104,-0.0186309508794105,-0.017485885277139,-0.0121282397099239,-0.0188008412828878,-0.0129238184312732,-0.02709287925638,-0.0020367302503781,-0.0198081194153493,-0.3496542258981004,-0.0561488410818901
2011-03-24 13:00:00,-0.015790807421225,-0.0162339873365882,-0.007364602668943,-0.0126377468964016,-0.0157476133200052,-0.0211263542462176,-0.0178488485530273,-0.0167518512687496,-0.011619112475707,-0.0180443885392192,-0.0123712584794923,-0.025955556527552,-0.0019547823118348,-0.018961220059155,-0.3357952061843781,-0.0537722064746037
2011-03-24 14:00:00,-0.0135325150526125,-0.0138528431851604,-0.0062643985404297,-0.0107497833584417,-0.0133609464480832,-0.017896542163737,-0.0152158908623,-0.0142807161979949,-0.0099051289959632,-0.0153487223017091,-0.010479931672847,-0.0221267447152216,-0.0016627557536479,-0.0160624152331119,-0.286054972125235,-0.0456059432837247
2011-03-24 15:00:00,-0.0125656983243649,-0.012836757149876,-0.0057941445031729,-0.0099428217656697,-0.0123614755016203,-0.0165326606352563,-0.014142511863436,-0.0132733074965009,-0.0092063886105646,-0.0141965289055626,-0.0096812642488517,-0.0205658513501549,-0.0015379364910997,-0.0148383110883672,-0.264004095886828,-0.0421517812900832
2011-03-24 16:00:00,-0.0135381475492178,-0.0138521692951723,-0.0062541863223343,-0.0107322590691701,-0.0134048158807029,-0.0179188027371963,-0.01536007168193,-0.0144160356074836,-0.0099989867680846,-0.0153237008254062,-0.0104929671121357,-0.0223364105322057,-0.0016600451303876,-0.0160823944319403,-0.2848138743992535,-0.0456529870873322
2011-03-24 17:00:00,-0.0127859366147307,-0.0129893630414881,-0.0058851097146864,-0.0100989191644247,-0.012655122546691,-0.0168850988598428,-0.0145824826499887,-0.0136862375046765,-0.00949279756517,-0.0144194074088421,-0.0098876464917886,-0.0212056509757114,-0.0015620813356286,-0.0151546296853083,-0.2686596606092826,-0.0429848982507405
2011-03-24 18:00:00,-0.0109951528532207,-0.0110414061727917,-0.0050455975018041,-0.0086583060940705,-0.0108193244295958,-0.0143872261040067,-0.0125921824364886,-0.01181826192868,-0.0081971665348333,-0.0123624757271712,-0.0084249317634836,-0.0183113830600625,-0.0013392500848359,-0.0129127513919129,-0.229471237467266,-0.0366117150745631
2011-03-24 19:00:00,-0.0092605180626908,-0.0092457677125343,-0.0043111126817793,-0.0073979212950552,-0.0090548188299866,-0.0119626363178037,-0.0107404061086747,-0.0100802965056237,-0.0069917107672638,-0.0105628770163572,-0.0070051303816515,-0.0156185547238165,-0.0011442961953952,-0.0107366456637982,-0.1894852197022366,-0.0304769776103695
2011-03-24 20:00:00,-0.0079606955758354,-0.0080386348003066,-0.0038266076237972,-0.0065665047790461,-0.0077792047974894,-0.0102087519155813,-0.0094044781950469,-0.0088264752494022,-0.0061220582156293,-0.0093757664676355,-0.0059780834510658,-0.0136758662430506,-0.0010156942924939,-0.0091625080856208,-0.1586129253366438,-0.026088908121068
2011-03-24 21:00:00,-0.0072102071288198,-0.0072850447146778,-0.0034858709662021,-0.0059817965699839,-0.0070674585928862,-0.0092153817182437,-0.0086971961504103,-0.0081626630386813,-0.0056616369394744,-0.0085409102078228,-0.0053963815949925,-0.0126473461659181,-0.0009252527546131,-0.0082709434222432,-0.1423487623483723,-0.0235657829211566
2011-03-24 22:00:00,-0.0066411353813741,-0.0066610950890138,-0.0031629532181756,-0.0054276658243939,-0.0064834720158854,-0.0084234805242117,-0.0080570958047679,-0.0075619035131903,-0.0052449491128248,-0.0077497129669761,-0.004932656796695,-0.0117165208157411,-0.0008395408797985,-0.0075602002135404,-0.1312570949573339,-0.0215418362357444
2011-03-24 23:00:00,-0.0057671539158217,-0.0057568990627111,-0.0027049278480541,-0.0046416887717368,-0.0055636300423986,-0.0072584984406727,-0.0068363025475567,-0.0064161406919115,-0.0044502460750921,-0.0066274816517491,-0.0042504617377904,-0.0099412596104112,-0.0007179674654362,-0.0065146113062678,-0.1144448450810063,-0.0185717807621297
2011-03-25 00:00:00,-0.0049546937676768,-0.0048886020112531,-0.0022312769001333,-0.0038288980393452,-0.0046133627517157,-0.0060945612650151,-0.0054729644516767,-0.0051365938940689,-0.003562750244121,-0.0054669653115677,-0.0035688785603935,-0.0079587116097012,-0.0005922465628159,-0.0054699602195037,-0.0990130209145611,-0.0156233651397513
2011-03-25 01:00:00,-0.0041752554382038,-0.0040705182856738,-0.0017966662111903,-0.0030831008616517,-0.003721443433488,-0.0049774037186863,-0.0042570651863636,-0.0039954242780126,-0.0027712330613274,-0.0044021035006711,-0.0029146887931068,-0.0061905671818474,-0.0004768880940063,-0.0044672945522612,-0.0836429330223107,-0.012801731753428
2011-03-25 02:00:00,-0.0036600466588783,-0.0035382636664698,-0.0015136658221596,-0.0025974687849565,-0.0031198355021179,-0.0042150683806274,-0.0034596507956392,-0.0032470192908063,-0.0022521380918089,-0.0037087098165888,-0.002468277291848,-0.0050309778541189,-0.000401771461163,-0.0037830871431009,-0.0730722115967343,-0.0108903409001468
2011-03-25 03:00:00,-0.003486265948384,-0.0033598024381943,-0.0014122319519751,-0.0024234070418131,-0.0028929306162088,-0.0039281830550129,-0.0031572422943665,-0.0029631969355055,-0.0020552784243934,-0.0034601815188756,-0.002300281788422,-0.0045912194615326,-0.0003748479264971,-0.0035256032569878,-0.0693110657612016,-0.0101828488553939
2011-03-25 04:00:00,-0.0033883361551753,-0.0032673380241731,-0.0013736924328321,-0.0023572727627036,-0.0028151994048595,-0.0038238152638736,-0.0030693632493107,-0.0028807189712805,-0.0019980715684034,-0.003365753877794,-0.0022391656627493,-0.0044634269311206,-0.0003646184037769,-0.0034319315977978,-0.0674544867163894,-0.0099105715527482
2011-03-25 05:00:00,-0.0034008687305438,-0.0032770870419606,-0.0013949406229611,-0.0023937349129279,-0.0028967634865886,-0.0039350027613312,-0.0031572559567988,-0.0029632097582394,-0.0020552873182634,-0.0034178151519291,-0.0023042753004418,-0.0045912393292588,-0.0003702582988385,-0.0035317240457777,-0.0686543724124035,-0.0101526394632644
2011-03-25 06:00:00,-0.0037005659450123,-0.003577513597985,-0.0015337519495715,-0.0026319368215596,-0.0032137822811914,-0.0043775817104609,-0.0034719713347586,-0.0032585826047235,-0.0022601584259702,-0.003757923861604,-0.0025634425241594,-0.0050488942171053,-0.0004071029105762,-0.0039289452960793,-0.0757763277528432,-0.0112576716020077
2011-03-25 07:00:00,-0.004278833265938,-0.0041802217870679,-0.0018300956757712,-0.0031404662255751,-0.0037950007406706,-0.0051326889415846,-0.0041943251460469,-0.0039365402653628,-0.0027303910101999,-0.0044840107364951,-0.0030056213604647,-0.0060993314554562,-0.0004857612578407,-0.0046066653707656,-0.0868349701198097,-0.0131917707631971
2011-03-25 08:00:00,-0.0068672955120387,-0.0069655550898887,-0.0031383540687137,-0.0053854533875876,-0.0064984191815496,-0.0087635045011478,-0.0072480894284552,-0.00680261898841,-0.0047183080775774,-0.0076894413365055,-0.0051317694528058,-0.0105400745778144,-0.0008330115415007,-0.0078653768368676,-0.1414951604077126,-0.0224306388068557
2011-03-25 09:00:00,-0.0127053874749853,-0.0131798662293574,-0.0059650098029998,-0.0102360286784739,-0.0125303035361148,-0.0169635130695555,-0.0138063498187451,-0.0129578061038968,-0.0089875563091015,-0.0146151746895299,-0.0099335646111912,-0.0200770090067696,-0.0015832891707787,-0.0152250076155844,-0.2690941053719338,-0.0432549226438813
2011-03-25 10:00:00,-0.0156910446241086,-0.0162164620669896,-0.0073478463000444,-0.0126089927655187,-0.0156138227743753,-0.0210847915428528,-0.0173411772711397,-0.0162753816644314,-0.0112886323493608,-0.0180033329053303,-0.0123469200186088,-0.0252173077483491,-0.0019503346783363,-0.0189239169089963,-0.3341344161529363,-0.053674212723148
2011-03-25 11:00:00,-0.0160099241900811,-0.0164983501804313,-0.0074768278142261,-0.0128303265976096,-0.0160093353083714,-0.0215178893741871,-0.0180411567813884,-0.0169323401574132,-0.0117442998752579,-0.0183193570903264,-0.0126005352498929,-0.026235208577773,-0.0019845701685332,-0.0193126287137576,-0.3407148640519997,-0.0547490271947699
2011-03-25 12:00:00,-0.0164353919995361,-0.0169126801778325,-0.007673339863492,-0.0131675436414005,-0.0164476895028818,-0.0220699589169104,-0.0186309508794105,-0.017485885277139,-0.0121282397099239,-0.0188008412828878,-0.0129238184312732,-0.02709287925638,-0.0020367302503781,-0.0198081194153493,-0.3496542258981004,-0.0561488410818901
2011-03-25 13:00:00,-0.015790807421225,-0.0162339873365882,-0.007364602668943,-0.0126377468964016,-0.0157476133200052,-0.0211263542462176,-0.0178488485530273,-0.0167518512687496,-0.011619112475707,-0.0180443885392192,-0.0123712584794923,-0.025955556527552,-0.0019547823118348,-0.018961220059155,-0.3357952061843781,-0.0537722064746037
2011-03-25 14:00:00,-0.0135325150526125,-0.0138528431851604,-0.0062643985404297,-0.0107497833584417,-0.0133609464480832,-0.017896542163737,-0.0152158908623,-0.0142807161979949,-0.0099051289959632,-0.0153487223017091,-0.010479931672847,-0.0221267447152216,-0.0016627557536479,-0.0160624152331119,-0.286054972125235,-0.0456059432837247
2011-03-25 15:00:00,-0.0125656983243649,-0.012836757149876,-0.0057941445031729,-0.0099428217656697,-0.0123614755016203,-0.0165326606352563,-0.014142511863436,-0.0132733074965009,-0.0092063886105646,-0.0141965289055626,-0.0096812642488517,-0.0205658513501549,-0.0015379364910997,-0.0148383110883672,-0.264004095886828,-0.0421517812900832
2011-03-25 16:00:00,-0.0135381475492178,-0.0138521692951723,-0.0062541863223343,-0.0107322590691701,-0.0134048158807029,-0.0179188027371963,-0.01536007168193,-0.0144160356074836,-0.0099989867680846,-0.0153237008254062,-0.0104929671121357,-0.0223364105322057,-0.0016600451303876,-0.0160823944319403,-0.2848138743992535,-0.0456529870873322
2011-03-25 17:00:00,-0.0127859366147307,-0.0129893630414881,-0.0058851097146864,-0.0100989191644247,-0.012655122546691,-0.0168850988598428,-0.0145824826499887,-0.0136862375046765,-0.00949279756517,-0.0144194074088421,-0.0098876464917886,-0.0212056509757114,-0.0015620813356286,-0.0151546296853083,-0.2686596606092826,-0.0429848982507405
2011-03-25 18:00:00,-0.0109951528532207,-0.0110414061727917,-0.0050455975018041,-0.0086583060940705,-0.0108193244295958,-0.0143872261040067,-0.0125921824364886,-0.01181826192868,-0.0081971665348333,-0.0123624757271712,-0.0084249317634836,-0.0183113830600625,-0.0013392500848359,-0.0129127513919129,-0.229471237467266,-0.0366117150745631
2011-03-25 19:00:00,-0.0092605180626908,-0.0092457677125343,-0.0043111126817793,-0.0073979212950552,-0.0090548188299866,-0.0119626363178037,-0.0107404061086747,-0.0100802965056237,-0.0069917107672638,-0.0105628770163572,-0.0070051303816515,-0.0156185547238165,-0.0011442961953952,-0.0107366456637982,-0.1894852197022366,-0.0304769776103695
2011-03-25 20:00:00,-0.0079606955758354,-0.0080386348003066,-0.0038266076237972,-0.0065665047790461,-0.0077792047974894,-0.0102087519155813,-0.0094044781950469,-0.0088264752494022,-0.0061220582156293,-0.0093757664676355,-0.0059780834510658,-0.0136758662430506,-0.0010156942924939,-0.0091625080856208,-0.1586129253366438,-0.026088908121068
2011-03-25 21:00:00,-0.0072102071288198,-0.0072850447146778,-0.0034858709662021,-0.0059817965699839,-0.0070674585928862,-0.0092153817182437,-0.0086971961504103,-0.0081626630386813,-0.0056616369394744,-0.0085409102078228,-0.0053963815949925,-0.0126473461659181,-0.0009252527546131,-0.0082709434222432,-0.1423487623483723,-0.0235657829211566
2011-03-25 22:00:00,-0.0066411353813741,-0.0066610950890138,-0.0031629532181756,-0.0054276658243939,-0.0064834720158854,-0.0084234805242117,-0.0080570958047679,-0.0075619035131903,-0.0052449491128248,-0.0077497129669761,-0.004932656796695,-0.0117165208157411,-0.0008395408797985,-0.0075602002135404,-0.1312570949573339,-0.0215418362357444
2011-03-25 23:00:00,-0.0057671539158217,-0.0057568990627111,-0.0027049278480541,-0.0046416887717368,-0.0055636300423986,-0.0072584984406727,-0.0068363025475567,-0.0064161406919115,-0.0044502460750921,-0.0066274816517491,-0.0042504617377904,-0.0099412596104112,-0.0007179674654362,-0.0065146113062678,-0.1144448450810063,-0.0185717807621297
2011-03-26 00:00:00,-0.0049546937676768,-0.0048886020112531,-0.0022312769001333,-0.0038288980393452,-0.0046133627517157,-0.0060945612650151,-0.0054729644516767,-0.0051365938940689,-0.003562750244121,-0.0054669653115677,-0.0035688785603935,-0.0079587116097012,-0.0005922465628159,-0.0054699602195037,-0.0990130209145611,-0.0156233651397513
2011-03-26 01:00:00,-0.0043106964202801,-0.0042098092993691,-0.0018639272372924,-0.0031985215926918,-0.0038610918799609,-0.0051661582765081,-0.0044117129361128,-0.0041405673159597,-0.002871904518823,-0.0045669031705365,-0.0030252204729594,-0.0064154538684338,-0.000494741150038,-0.0046367046012604,-0.0868530153793932,-0.0132790514802058
2011-03-26 02:00:00,-0.0041315792609344,-0.0039898832997204,-0.0017263530560346,-0.0029624426403884,-0.0035985712923411,-0.0048572904073729,-0.0040023435626064,-0.0037563579458938,-0.0026054162475628,-0.0042298256537753,-0.0028443523401737,-0.0058201544079041,-0.0004582249130899,-0.0043594910523622,-0.0834802252612304,-0.0125023187524805
2011-03-26 03:00:00,-0.0038219760569225,-0.003666618008561,-0.0015499289492579,-0.0026596967478951,-0.0032176926969731,-0.0043764912118965,-0.0034927601792634,-0.0032780937586312,-0.0022736913954401,-0.0037975599534425,-0.0025628039454697,-0.0050791250763724,-0.0004113967624332,-0.0039279665572485,-0.0769863851022897,-0.0113035377050425
2011-03-26 04:00:00,-0.003686395134919,-0.003538820898479,-0.0014911632729006,-0.0025588541393547,-0.0030956138091927,-0.0042121198775323,-0.0033559286943497,-0.0031496719908434,-0.0021846178393109,-0.0036535751731864,-0.0024665506951295,-0.0048801465635078,-0.0003957986222686,-0.0037804408173138,-0.0741823883525683,-0.0108843628419779
